comp_id,comp_type,label,pmax_mw,for_rate,mttr_hr,lam_per_hr,mu_per_hr,hf
GEN_24116_1,generator,Bus24116_Gen1,2.533,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24118_1,generator,Bus24118_Gen1,0.216,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24128_1,generator,Bus24128_Gen1,0.456,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24140_1,generator,Bus24140_Gen1,2.358,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24144_1,generator,Bus24144_Gen1,4.317,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24148_1,generator,Bus24148_Gen1,1.47,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24162_1,generator,Bus24162_Gen1,2.878,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24204_1,generator,Bus24204_Gen1,1.439,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24208_1,generator,Bus24208_Gen1,1.724,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24214_1,generator,Bus24214_Gen1,2.577,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24256_1,generator,Bus24256_Gen1,5.625,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24258_1,generator,Bus24258_Gen1,1.515,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24260_1,generator,Bus24260_Gen1,1.766,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24264_1,generator,Bus24264_Gen1,1.398,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24266_1,generator,Bus24266_Gen1,0.014,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24270_1,generator,Bus24270_Gen1,0.62,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24276_1,generator,Bus24276_Gen1,2.013,0.202734,591.98,0.00042955,0.00168924,1.0
GEN_24302_1,generator,Bus24302_Gen1,1.248,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24306_1,generator,Bus24306_Gen1,1.258,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24308_1,generator,Bus24308_Gen1,0.611,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24310_1,generator,Bus24310_Gen1,0.994,0.163078,437.99,0.00044488,0.00228316,1.0
GEN_24314_1,generator,Bus24314_Gen1,2.451,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24352_1,generator,Bus24352_Gen1,2.888,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24354_1,generator,Bus24354_Gen1,2.191,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24358_1,generator,Bus24358_Gen1,2.343,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24360_1,generator,Bus24360_Gen1,1.463,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24362_1,generator,Bus24362_Gen1,0.923,0.163078,437.99,0.00044488,0.00228316,1.0
GEN_24402_1,generator,Bus24402_Gen1,1.145,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24404_1,generator,Bus24404_Gen1,1.416,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24410_1,generator,Bus24410_Gen1,0.334,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24412_1,generator,Bus24412_Gen1,2.682,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24426_1,generator,Bus24426_Gen1,0.753,0.163078,437.99,0.00044488,0.00228316,1.0
GEN_24438_1,generator,Bus24438_Gen1,1.441,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24506_1,generator,Bus24506_Gen1,2.003,0.202734,591.98,0.00042955,0.00168924,1.0
GEN_24508_1,generator,Bus24508_Gen1,2.451,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24514_1,generator,Bus24514_Gen1,2.952,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24528_1,generator,Bus24528_Gen1,1.666,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24552_1,generator,Bus24552_Gen1,5.927,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24554_1,generator,Bus24554_Gen1,5.927,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24558_1,generator,Bus24558_Gen1,4.535,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24560_1,generator,Bus24560_Gen1,0.62,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24564_1,generator,Bus24564_Gen1,3.064,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24568_1,generator,Bus24568_Gen1,2.823,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24574_1,generator,Bus24574_Gen1,1.502,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24576_1,generator,Bus24576_Gen1,3.395,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24584_1,generator,Bus24584_Gen1,3.46,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24602_1,generator,Bus24602_Gen1,5.106,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24604_1,generator,Bus24604_Gen1,10.194,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24608_1,generator,Bus24608_Gen1,5.51,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24612_1,generator,Bus24612_Gen1,19.081,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24614_1,generator,Bus24614_Gen1,2.028,0.202734,591.98,0.00042955,0.00168924,1.0
GEN_24618_1,generator,Bus24618_Gen1,1.852,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24626_1,generator,Bus24626_Gen1,2.133,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24628_1,generator,Bus24628_Gen1,1.796,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24630_1,generator,Bus24630_Gen1,3.625,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24636_1,generator,Bus24636_Gen1,20.606,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24638_1,generator,Bus24638_Gen1,2.234,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24640_1,generator,Bus24640_Gen1,22.143,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24650_1,generator,Bus24650_Gen1,5.235,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24652_1,generator,Bus24652_Gen1,4.739,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24702_1,generator,Bus24702_Gen1,12.922,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24704_1,generator,Bus24704_Gen1,13.384,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24706_1,generator,Bus24706_Gen1,6.825,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24710_1,generator,Bus24710_Gen1,25.698,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_24712_1,generator,Bus24712_Gen1,11.554,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24714_1,generator,Bus24714_Gen1,2.518,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24716_1,generator,Bus24716_Gen1,11.566,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24752_1,generator,Bus24752_Gen1,45.285,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24754_1,generator,Bus24754_Gen1,28.331,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_24756_1,generator,Bus24756_Gen1,30.014,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_24758_1,generator,Bus24758_Gen1,28.705,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_24760_1,generator,Bus24760_Gen1,35.4,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_24764_1,generator,Bus24764_Gen1,37.778,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24802_1,generator,Bus24802_Gen1,27.371,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_24806_1,generator,Bus24806_Gen1,18.149,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24812_1,generator,Bus24812_Gen1,10.968,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24814_1,generator,Bus24814_Gen1,13.819,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24816_1,generator,Bus24816_Gen1,14.936,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24818_1,generator,Bus24818_Gen1,27.872,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_24820_1,generator,Bus24820_Gen1,21.374,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24822_1,generator,Bus24822_Gen1,9.967,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24824_1,generator,Bus24824_Gen1,1.633,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24840_1,generator,Bus24840_Gen1,39.09,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24902_1,generator,Bus24902_Gen1,8.816,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24904_1,generator,Bus24904_Gen1,7.886,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24908_1,generator,Bus24908_Gen1,8.342,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24910_1,generator,Bus24910_Gen1,7.462,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24922_1,generator,Bus24922_Gen1,5.464,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_24990_1,generator,Bus24990_Gen1,2.638,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24992_1,generator,Bus24992_Gen1,1.491,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24994_1,generator,Bus24994_Gen1,3.43,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_24996_1,generator,Bus24996_Gen1,6.869,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25000_1,generator,Bus25000_Gen1,2.721,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25004_1,generator,Bus25004_Gen1,1.637,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25006_1,generator,Bus25006_Gen1,4.657,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25014_1,generator,Bus25014_Gen1,7.019,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25018_1,generator,Bus25018_Gen1,2.809,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25022_1,generator,Bus25022_Gen1,4.184,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25024_1,generator,Bus25024_Gen1,7.249,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25026_1,generator,Bus25026_Gen1,10.717,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25028_1,generator,Bus25028_Gen1,13.736,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25056_1,generator,Bus25056_Gen1,3.92,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25080_1,generator,Bus25080_Gen1,8.66,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25092_1,generator,Bus25092_Gen1,1.451,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25098_1,generator,Bus25098_Gen1,3.116,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25108_1,generator,Bus25108_Gen1,4.72,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25502_1,generator,Bus25502_Gen1,10.253,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25504_1,generator,Bus25504_Gen1,11.344,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25506_1,generator,Bus25506_Gen1,11.136,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25522_1,generator,Bus25522_Gen1,17.554,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25524_1,generator,Bus25524_Gen1,11.962,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25526_1,generator,Bus25526_Gen1,3.978,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25530_1,generator,Bus25530_Gen1,16.762,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25538_1,generator,Bus25538_Gen1,7.405,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25542_1,generator,Bus25542_Gen1,14.259,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25546_1,generator,Bus25546_Gen1,7.01,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25602_1,generator,Bus25602_Gen1,9.772,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25604_1,generator,Bus25604_Gen1,7.77,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25606_1,generator,Bus25606_Gen1,4.831,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25610_1,generator,Bus25610_Gen1,11.59,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25612_1,generator,Bus25612_Gen1,21.004,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25616_1,generator,Bus25616_Gen1,3.408,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25618_1,generator,Bus25618_Gen1,0.504,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25626_1,generator,Bus25626_Gen1,7.448,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25628_1,generator,Bus25628_Gen1,9.662,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25638_1,generator,Bus25638_Gen1,19.673,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25644_1,generator,Bus25644_Gen1,4.264,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25648_1,generator,Bus25648_Gen1,10.301,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25652_1,generator,Bus25652_Gen1,7.96,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25654_1,generator,Bus25654_Gen1,26.731,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_25656_1,generator,Bus25656_Gen1,13.134,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25658_1,generator,Bus25658_Gen1,9.009,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25660_1,generator,Bus25660_Gen1,4.277,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25664_1,generator,Bus25664_Gen1,4.899,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25666_1,generator,Bus25666_Gen1,5.678,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25668_1,generator,Bus25668_Gen1,6.839,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25670_1,generator,Bus25670_Gen1,11.953,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25672_1,generator,Bus25672_Gen1,1.901,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25682_1,generator,Bus25682_Gen1,24.603,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25684_1,generator,Bus25684_Gen1,57.716,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25686_1,generator,Bus25686_Gen1,25.155,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_25694_1,generator,Bus25694_Gen1,7.25,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25778_1,generator,Bus25778_Gen1,15.297,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25788_1,generator,Bus25788_Gen1,14.649,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25790_1,generator,Bus25790_Gen1,28.597,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_25802_1,generator,Bus25802_Gen1,70.062,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25810_1,generator,Bus25810_Gen1,75.608,0.001,1.37,0.00073244,0.73170732,1.0
GEN_25812_1,generator,Bus25812_Gen1,116.45,0.001,1.37,0.00073244,0.73170732,1.0
GEN_25818_1,generator,Bus25818_Gen1,90.378,0.001,1.37,0.00073244,0.73170732,1.0
GEN_25820_1,generator,Bus25820_Gen1,38.211,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25842_1,generator,Bus25842_Gen1,90.723,0.001,1.37,0.00073244,0.73170732,1.0
GEN_25852_1,generator,Bus25852_Gen1,11.967,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25854_1,generator,Bus25854_Gen1,23.651,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25856_1,generator,Bus25856_Gen1,35.247,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_25864_1,generator,Bus25864_Gen1,9.479,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25902_1,generator,Bus25902_Gen1,21.027,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25904_1,generator,Bus25904_Gen1,7.494,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25906_1,generator,Bus25906_Gen1,17.4,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25910_1,generator,Bus25910_Gen1,27.551,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_25914_1,generator,Bus25914_Gen1,34.752,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_25916_1,generator,Bus25916_Gen1,30.773,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_25942_1,generator,Bus25942_Gen1,57.297,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25944_1,generator,Bus25944_Gen1,118.032,0.001,1.37,0.00073244,0.73170732,1.0
GEN_25956_1,generator,Bus25956_Gen1,77.906,0.001,1.37,0.00073244,0.73170732,1.0
GEN_25976_1,generator,Bus25976_Gen1,41.719,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_25978_1,generator,Bus25978_Gen1,52.283,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25980_1,generator,Bus25980_Gen1,25.338,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_25984_1,generator,Bus25984_Gen1,54.312,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_25996_1,generator,Bus25996_Gen1,28.789,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_25998_1,generator,Bus25998_Gen1,37.027,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26004_1,generator,Bus26004_Gen1,8.757,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26010_1,generator,Bus26010_Gen1,34.457,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26012_1,generator,Bus26012_Gen1,28.958,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26018_1,generator,Bus26018_Gen1,84.677,0.001,1.37,0.00073244,0.73170732,1.0
GEN_26024_1,generator,Bus26024_Gen1,13.087,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26034_1,generator,Bus26034_Gen1,28.877,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26040_1,generator,Bus26040_Gen1,64.669,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26044_1,generator,Bus26044_Gen1,32.313,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26056_1,generator,Bus26056_Gen1,14.872,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26060_1,generator,Bus26060_Gen1,14.253,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26064_1,generator,Bus26064_Gen1,29.993,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26068_1,generator,Bus26068_Gen1,6.091,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26072_1,generator,Bus26072_Gen1,26.101,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26074_1,generator,Bus26074_Gen1,29.991,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26076_1,generator,Bus26076_Gen1,60.687,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26080_1,generator,Bus26080_Gen1,12.771,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26084_1,generator,Bus26084_Gen1,66.664,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26086_1,generator,Bus26086_Gen1,46.18,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26096_1,generator,Bus26096_Gen1,10.922,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26098_1,generator,Bus26098_Gen1,10.922,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26106_1,generator,Bus26106_Gen1,35.859,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26108_1,generator,Bus26108_Gen1,23.571,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26110_1,generator,Bus26110_Gen1,14.064,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26112_1,generator,Bus26112_Gen1,39.696,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26116_1,generator,Bus26116_Gen1,44.998,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26120_1,generator,Bus26120_Gen1,22.135,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26126_1,generator,Bus26126_Gen1,40.059,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26128_1,generator,Bus26128_Gen1,79.123,0.001,1.37,0.00073244,0.73170732,1.0
GEN_26130_1,generator,Bus26130_Gen1,18.235,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26140_1,generator,Bus26140_Gen1,57.304,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26162_1,generator,Bus26162_Gen1,32.164,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26166_1,generator,Bus26166_Gen1,0.918,0.163078,437.99,0.00044488,0.00228316,1.0
GEN_26170_1,generator,Bus26170_Gen1,1.682,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26204_1,generator,Bus26204_Gen1,41.725,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26208_1,generator,Bus26208_Gen1,10.235,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26218_1,generator,Bus26218_Gen1,26.126,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26220_1,generator,Bus26220_Gen1,12.641,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26224_1,generator,Bus26224_Gen1,29.2,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26228_1,generator,Bus26228_Gen1,28.412,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26234_1,generator,Bus26234_Gen1,10.007,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26236_1,generator,Bus26236_Gen1,3.815,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26302_1,generator,Bus26302_Gen1,3.605,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26306_1,generator,Bus26306_Gen1,7.969,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26310_1,generator,Bus26310_Gen1,21.764,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26312_1,generator,Bus26312_Gen1,4.393,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26318_1,generator,Bus26318_Gen1,8.749,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26320_1,generator,Bus26320_Gen1,6.334,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26322_1,generator,Bus26322_Gen1,6.898,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26330_1,generator,Bus26330_Gen1,1.18,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26354_1,generator,Bus26354_Gen1,8.967,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26362_1,generator,Bus26362_Gen1,7.961,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26368_1,generator,Bus26368_Gen1,7.741,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26370_1,generator,Bus26370_Gen1,20.347,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26372_1,generator,Bus26372_Gen1,1.152,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26408_1,generator,Bus26408_Gen1,31.854,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26410_1,generator,Bus26410_Gen1,6.06,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26452_1,generator,Bus26452_Gen1,19.844,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26456_1,generator,Bus26456_Gen1,22.784,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_26458_1,generator,Bus26458_Gen1,61.257,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26512_1,generator,Bus26512_Gen1,54.565,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_26514_1,generator,Bus26514_Gen1,35.785,0.006565,49.38,0.00013381,0.02024975,1.0
GEN_26522_1,generator,Bus26522_Gen1,70.139,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_27002_1,generator,Bus27002_Gen1,10.861,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_27004_1,generator,Bus27004_Gen1,2.61,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_27006_1,generator,Bus27006_Gen1,0.931,0.163078,437.99,0.00044488,0.00228316,1.0
GEN_27012_1,generator,Bus27012_Gen1,9.288,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_27014_1,generator,Bus27014_Gen1,6.714,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_27020_1,generator,Bus27020_Gen1,10.275,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_27022_1,generator,Bus27022_Gen1,5.278,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_27024_1,generator,Bus27024_Gen1,6.289,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_27030_1,generator,Bus27030_Gen1,8.557,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_27032_1,generator,Bus27032_Gen1,5.588,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
GEN_60180_1,generator,Bus60180_Gen1,60.0,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_60200_1,generator,Bus60200_Gen1,60.0,0.001,48.0,2.085e-05,0.02083333,1.0
GEN_65000_1,generator,Bus65000_Gen1,21.6,0.03,72.0,0.000429553264604811,0.013888888888888888,1.0
LINE_10_30_2,line,Line_10_30_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_10_1550_W,line,Line_10_1550_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_10_1750_R,line,Line_10_1750_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_10_1750_W,line,Line_10_1750_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_30_100_1,line,Line_30_100_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_30_1550_2,line,Line_30_1550_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_30_1550_4,line,Line_30_1550_4,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_51_4127_1,line,Line_51_4127_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_51_7511_M,line,Line_51_7511_M,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_100_1550_1,line,Line_100_1550_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_100_1650_R,line,Line_100_1650_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_100_1650_W,line,Line_100_1650_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_210_1750_1,line,Line_210_1750_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_210_1750_2,line,Line_210_1750_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
