gen,cap_mw,fuel,match,cp2,cp1,cp0
197,140.0,gas,fallback-gas,0.6377100000000001,1449.7079999999999,263971.38
198,161.0,gas,capacity,0.6377100000000001,1449.7079999999999,263971.38
199,169.1,gas,capacity,0.6377100000000001,1449.7079999999999,263971.38
200,150.0,gas,capacity,0.6377100000000001,1449.7079999999999,263971.38
201,150.0,gas,capacity,0.6377100000000001,1449.7079999999999,263971.38
202,156.3,gas,capacity,0.6377100000000001,1449.7079999999999,263971.38
203,597.6,gas,fallback-gas,0.6377100000000001,1449.7079999999999,263971.38
204,597.6,gas,fallback-gas,0.6377100000000001,1449.7079999999999,263971.38
205,155.0,gas,capacity,0.6377100000000001,1449.7079999999999,263971.38
206,155.0,gas,capacity,0.6377100000000001,1449.7079999999999,263971.38
207,160.0,gas,capacity,0.6377100000000001,1449.7079999999999,263971.38
208,154.0,gas,capacity,0.6377100000000001,1449.7079999999999,263971.38
209,154.0,gas,capacity,0.6377100000000001,1449.7079999999999,263971.38
210,172.0,gas,capacity,0.6377100000000001,1449.7079999999999,263971.38
211,156.5,gas,capacity,0.6377100000000001,1449.7079999999999,263971.38
