from_bus,to_bus,ckt,r_pu,x_pu,b_pu,rate_a_mva,rate_b_mva,rate_c_mva,status
5538,25538,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5542,25542,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5546,25546,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5601,5605,1,0.000134,0.000857,0.10846,557.72,557.72,1004.45,1
5601,5605,2,0.000127,0.000855,0.11035,557.72,557.72,1004.45,1
5601,5607,1,0.0001,0.0013,0.147,537.64,557.72,1004.45,1
5601,5607,2,0.0001,0.0013,0.1482,537.64,557.72,1004.45,1
5602,25602,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5603,5617,1,0.0007,0.0048,0.237,499.72,549.7,614.66,1
5603,5627,1,9.2e-05,0.000455,0.05072,557.72,557.72,1306.74,1
5603,5627,2,0.000109,0.000471,0.05019,557.72,557.72,1306.74,1
5603,5787,1,0.0007,0.0066,0.2761,255.99,352.2,510.9,1
5604,25604,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5605,5627,1,0.000204,0.001594,0.19281,557.72,557.72,1004.45,1
5605,5627,2,0.000178,0.001591,0.1924,557.72,557.72,1004.45,1
5606,25606,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5607,5609,@1,-0.0,0.0001,0.0,557.72,557.72,557.72,1
5607,5609,@2,-0.0,0.0001,0.0,557.72,557.72,557.72,1
5609,5617,R,0.0013,0.011,0.1013,499.72,549.7,614.66,1
5609,5617,W,0.0013,0.011,0.1013,499.72,549.69,614.65,1
5610,25610,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5611,7666,N,0.0017,0.0129,0.0146,319.02,367.26,418.29,1
5611,7667,S,0.0018,0.0129,0.0155,319.02,367.26,418.29,1
5611,7720,R,0.0009,0.0074,0.0089,439.48,483.43,540.56,0
5611,7721,W,0.001,0.0074,0.0097,439.48,483.43,540.56,0
5612,25612,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5615,5617,1,0.0011,0.0031,0.2093,264.08,328.5,570.83,1
5615,5643,1,0.000252,0.001964,0.05837,283.6,362.24,653.37,1
5615,5643,2,0.000496,0.002471,0.05683,283.6,362.24,653.37,1
5615,5787,1,0.0005,0.005,0.1738,264.0,352.2,510.87,1
5616,25616,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5618,25618,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5625,5651,1,0.0006,0.0059,0.1336,270.22,338.54,436.42,1
5625,5663,1,0.000339,0.001956,0.11805,355.55,465.14,629.11,1
5626,25626,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5628,25628,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5637,7666,N,0.0002,0.0019,0.0583,335.47,410.76,546.29,1
5637,7667,S,0.0002,0.0019,0.0587,335.47,410.76,546.29,1
5638,25638,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5644,25644,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5648,25648,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5651,5653,1,0.000496,0.004479,0.13357,283.6,362.24,653.37,1
5651,5653,2,0.00049,0.004483,0.1337,283.6,362.24,653.37,1
5651,5663,1,0.000297,0.002427,0.15585,356.94,466.25,629.94,1
5651,8360,R,0.0003,0.002,0.0589,283.6,362.24,653.37,0
5651,8360,W,0.0003,0.002,0.0589,283.6,362.24,653.37,1
5652,25652,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5653,7686,R,0.0005,0.0025,0.28904,557.72,557.72,1306.74,1
5653,7687,W,0.0005,0.0025,0.28904,557.72,557.72,1306.74,1
5654,25654,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5655,5657,R,8.6e-05,0.000438,0.05261,537.64,557.72,979.36,1
5655,5657,W,0.000109,0.000436,0.05261,537.64,557.72,979.36,1
5655,8770,R,0.0001,0.0007,0.0207,283.6,0.0,0.0,1
5655,8770,W,0.0001,0.0007,0.0207,283.6,0.0,0.0,1
5656,25656,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5658,25658,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5659,7688,R,0.0001,0.0008,0.0848,557.72,557.72,1306.74,1
5659,7689,W,0.0001,0.0008,0.0839,557.72,557.72,1306.74,1
5660,25660,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5663,5665,1,0.000189,0.002497,0.14922,351.36,413.27,505.29,1
5664,25664,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5665,5671,1,7.6e-05,0.0008,0.04186,255.99,322.64,462.07,1
5666,25666,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5667,5669,1,0.0004,0.0036,0.1058,342.44,425.26,725.32,1
5667,5671,1,0.000248,0.002298,0.06523,283.6,356.38,502.23,1
5667,5671,2,0.000211,0.002349,0.06533,283.6,356.38,502.23,1
5668,25668,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5669,5693,1,0.000425,0.003076,0.08532,283.6,362.24,653.37,1
5669,5693,2,0.0003,0.002923,0.08094,283.6,362.24,653.37,1
5669,7681,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5669,8374,1,0.0001,0.0012,0.0297,316.51,390.96,529.56,1
5670,25670,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5671,5787,1,0.000263,0.002762,0.05492,268.54,331.84,576.12,0
5671,5787,2,0.000262,0.002768,0.05538,268.54,331.84,576.12,0
5672,25672,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5681,7684,1,0.001146,0.009909,0.06884,471.27,549.69,614.65,1
5682,25682,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5683,5789,1,0.000138,0.000621,0.09243,557.72,557.72,998.88,1
5683,7700,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5683,9720,1,0.0003,0.0015,0.16875,557.72,557.72,1306.74,1
5683,9720,2,0.0003,0.0015,0.16875,557.72,557.72,1306.74,1
5684,25684,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5685,8377,W,0.0001,0.0008,0.0225,283.6,356.38,502.23,1
5685,8378,R,0.0001,0.0022,0.0586,269.1,335.2,489.7,1
5686,25686,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5694,25694,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5777,8370,1,0.000196,0.001367,0.048,283.6,362.24,653.37,1
5777,8382,1,0.0002,0.002,0.0571,283.6,362.24,653.37,1
5778,25778,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5788,25788,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5789,62500,1,2.5e-05,0.0002,0.0045,428.61,499.16,619.91,1
5790,25790,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5801,7713,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5801,7714,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5801,41560,1,3.5e-05,0.0002,0.0045,283.6,356.38,502.23,1
5802,25802,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5809,5811,2,0.0003,0.0014,0.16266,557.72,557.72,1306.74,1
5809,5819,R,0.0013,0.0108,0.0616,499.72,549.69,614.65,1
5809,7711,1,0.0001,0.0001,0.0043,557.72,557.72,1004.45,0
5809,8427,1,0.000154,0.001749,0.09415,267.71,322.64,412.43,1
5809,41620,1,-0.0,0.000115,0.0033,179.31,215.17,268.96,1
5810,25810,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5811,7712,1,0.0002,0.0013,0.1562,557.16,557.72,987.72,1
5812,25812,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5817,5855,1,0.0005,0.0037,0.5706,557.72,557.72,1004.45,1
5817,7712,1,0.0004,0.005,0.598,557.72,557.72,1306.74,1
5817,41650,1,7e-06,0.0001,0.0033,270.22,337.42,427.21,1
5818,25818,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5820,25820,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5821,5823,R,-0.0,0.0001,0.0011,515.33,557.72,858.33,0
5821,5823,W,-0.0,0.0001,0.0011,515.33,557.72,858.33,0
5821,32190,R,0.0002,0.0017,0.0763,316.51,539.59,539.59,1
5821,32191,W,0.0002,0.0017,0.0761,316.51,539.59,539.59,1
5821,32220,1,0.0002,0.0019,0.083,307.86,307.86,307.86,1
5821,32250,1,0.0001,0.0005,0.0099,370.61,448.13,582.26,1
5821,50500,R,0.0001,0.0002,0.0226,538.2,557.72,979.36,0
5821,50500,W,0.0001,0.0002,0.0226,538.2,557.72,979.36,0
5822,5823,@1,-0.0,0.0001,0.0,1115.44,1115.44,1115.44,1
5822,5823,@2,-0.0,0.0001,0.0,1115.44,1115.44,1115.44,1
5822,32280,W,0.0001,0.0004,0.0104,370.61,448.13,582.26,1
5822,32281,R,0.0001,0.0004,0.0104,370.61,448.13,582.26,1
5823,7730,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5823,32310,1,0.0004,0.003,0.0325,587.8,738.4,1040.1,1
5823,32430,1,-0.0,0.0001,0.0127,373.39,447.29,588.12,1
5824,5826,1,0.0016,0.0142,0.4137,283.6,0.0,0.0,1
5824,5826,2,0.0016,0.0142,0.4137,283.6,0.0,0.0,1
5824,5826,3,0.0016,0.0142,0.4137,283.6,0.0,0.0,1
5824,5826,4,0.0016,0.0142,0.4137,283.6,0.0,0.0,1
5824,5826,5,0.0016,0.0142,0.4137,283.6,0.0,0.0,1
5824,5826,6,0.0016,0.0142,0.4137,283.6,0.0,0.0,1
5824,5826,7,0.0016,0.0142,0.4137,283.6,0.0,0.0,1
5824,5826,8,0.0016,0.0142,0.4137,283.6,0.0,0.0,1
5841,32160,1,-0.0,0.0001,0.0006,548.24,557.72,677.63,1
5841,40090,1,0.0001,0.0001,0.0021,96.76,96.76,96.76,1
5841,50540,1,0.0002,0.0031,0.0827,415.5,499.72,611.54,1
5842,25842,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5851,7750,R,0.000242,0.001781,0.06516,262.1,315.4,408.5,1
5851,7751,W,0.000218,0.001925,0.06652,262.1,315.4,408.5,1
5851,8445,1,0.000111,0.000467,0.01421,292.25,366.42,510.59,1
5851,9740,1,0.000398,0.003146,0.18873,267.71,322.64,412.43,1
5852,25852,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5853,7751,W,0.000192,0.001482,0.13654,439.48,483.43,540.56,1
5854,25854,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5855,7711,1,0.0006,0.0036,0.6393,557.72,779.69,1148.9,1
5856,25856,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5863,7720,R,0.0004,0.0041,0.1283,283.6,356.38,502.23,1
5863,7721,W,0.0004,0.0041,0.1278,283.6,356.38,502.23,1
5864,25864,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5901,5905,R,0.0003,0.003484,0.09403,342.44,425.26,725.32,1
5901,5905,W,0.000308,0.003489,0.09403,342.44,425.26,725.32,1
5902,25902,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5903,5905,R,0.0014,0.0123,0.0474,499.72,549.69,614.65,1
5903,5905,W,0.0014,0.0123,0.0478,499.72,549.69,614.65,1
5904,25904,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5906,25906,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5910,25910,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5914,25914,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5916,25916,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5941,5943,R,0.0008,0.0088,0.244,283.6,356.38,502.22,1
5941,5943,W,0.0008,0.0088,0.2416,283.6,356.4,502.2,1
5941,7799,1,-0.0,0.0001,0.0,376.46,421.08,542.38,1
5941,7811,2,0.0051,0.0456,0.2791,499.72,549.69,614.65,1
5941,37200,1,0.0001,0.0016,0.183,557.72,557.72,1162.29,1
5941,53600,1,0.0003,0.0025,0.0539,281.09,335.75,440.04,1
5942,25942,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5943,7805,1,0.0008,0.007,0.0428,499.72,549.69,614.65,1
5943,7806,2,0.0008,0.007,0.0413,499.72,549.69,614.65,1
5943,7808,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5943,37230,1,0.0001,0.0016,0.1814,557.72,557.72,1162.29,1
5944,25944,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5947,7790,1,0.0002,0.0021,0.0591,269.1,0.0,0.0,1
5947,7791,2,0.0002,0.0021,0.0592,269.1,0.0,0.0,1
5948,25948,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5955,7800,1,0.001421,0.012395,0.07367,269.1,498.88,614.65,1
5955,7814,1,0.00025,0.00205,0.05975,283.0,0.0,0.0,1
5955,7815,2,0.00025,0.00205,0.05975,283.0,0.0,0.0,1
5955,53720,1,0.0008,0.0062,0.1823,328.78,406.58,549.63,1
5955,53840,1,0.0013,0.0107,0.313,293.92,358.89,510.04,1
5956,25956,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5957,7814,1,0.00025,0.00205,0.05975,283.0,0.0,0.0,1
5957,7815,2,0.00025,0.00205,0.05975,283.0,0.0,0.0,1
5958,25958,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5975,6003,R,0.000602,0.0065,0.7654,537.64,557.72,1266.58,1
5975,6003,W,0.000596,0.0065,0.7549,537.64,557.72,1266.58,1
5975,6039,1,0.000255,0.001977,0.26883,537.64,557.72,1266.58,1
5975,6039,2,0.000264,0.001975,0.26839,537.64,557.72,1266.58,1
5975,7817,1,0.0014,0.0135,0.2103,415.5,500.0,613.97,1
5975,7819,2,0.0014,0.0135,0.2103,415.5,500.0,613.97,1
5976,25976,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5977,7792,1,0.0003,0.0026,0.0717,316.23,392.63,538.76,1
5977,7793,2,0.0003,0.0026,0.0715,316.23,392.63,538.76,1
5977,7817,1,0.0008,0.0069,0.0068,499.16,549.08,613.97,1
5977,7819,2,0.0008,0.0069,0.0068,499.16,549.08,613.97,1
5977,53620,1,0.0005,0.0054,0.1448,415.5,499.72,611.54,1
5977,53860,1,0.0008,0.0076,0.1656,316.23,380.64,616.56,1
5977,53920,1,0.0007,0.0082,0.1736,342.44,406.86,624.37,1
5978,25978,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5979,5983,1,0.000393,0.002959,0.41921,557.72,557.72,1306.74,1
5979,5983,2,0.000386,0.003012,0.40654,557.72,557.72,1306.74,1
5979,6033,1,0.000467,0.003725,0.16461,499.72,549.69,614.65,1
5979,6033,2,0.000487,0.003732,0.16485,499.72,549.69,614.65,1
5980,25980,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5983,5987,2,0.0013,0.007,0.8144,538.0,0.0,0.0,1
5983,7794,R,0.0016,0.0086,0.9999,538.2,0.0,0.0,1
5983,7810,1,0.0007,0.0035,0.4031,538.2,670.38,979.36,1
5983,7811,2,0.0007,0.0035,0.4031,538.2,670.38,979.36,1
5983,8491,R,0.0001,0.0007,0.0186,283.6,356.38,502.23,1
5983,8491,W,0.0001,0.0007,0.0185,283.6,356.38,502.23,1
5984,25984,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5985,7792,1,0.0008,0.0068,0.1976,283.0,0.0,0.0,1
5985,53940,1,0.000191,0.006872,0.14425,210.0,0.0,0.0,1
5985,53960,1,0.000356,0.002385,0.08212,324.0,0.0,0.0,1
5987,7795,2,0.0003,0.0016,0.1855,538.0,0.0,0.0,1
5996,25996,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
5997,6009,1,9.1e-05,0.000819,0.09968,482.99,557.72,1187.39,1
5997,6009,2,8.9e-05,0.000814,0.09952,482.99,557.72,1187.39,1
5998,25998,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6003,6023,1,0.000224,0.001902,0.24914,537.64,557.72,1266.58,1
6003,6023,2,0.00023,0.0019,0.24896,537.64,557.72,1266.58,1
6003,65100,1,0.0001,0.001,0.0595,338.54,404.07,486.33,1
6004,26004,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6009,8493,1,7.4e-05,0.000862,0.02344,414.39,489.12,605.96,1
6009,65140,1,0.0001,0.0003,0.0146,463.19,535.13,546.01,1
6010,26010,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6011,6033,1,0.0006,0.0033,0.37501,557.72,557.72,1306.74,1
6011,7812,R,9.2e-05,0.000136,0.00456,283.6,356.38,502.23,1
6011,7813,W,1.4e-05,0.000164,0.0045,283.6,356.38,502.23,1
6011,65120,1,0.0003,0.0016,0.0238,213.32,242.32,295.02,1
6012,26012,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6017,7809,W,-0.0,1e-06,0.0,269.1,362.24,653.37,1
6017,8492,R,3.7e-05,8.6e-05,0.00288,269.1,362.24,653.37,1
6017,65040,1,0.0005,0.0027,0.0813,153.4,0.0,0.0,1
6018,26018,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6024,26024,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6034,26034,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6039,6041,1,0.0011,0.0095,0.2781,283.0,0.0,0.0,1
6039,8512,1,0.0003,0.0028,0.0822,283.6,0.0,0.0,1
6039,8512,2,0.0003,0.0028,0.0822,283.6,0.0,0.0,1
6040,26040,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6043,7824,R,0.0004,0.0028,0.0067,499.72,549.69,614.65,1
6043,7825,W,0.0004,0.0028,0.0061,499.72,549.69,614.65,1
6044,26044,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6056,26056,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6059,7825,W,0.0011,0.01,0.0098,499.72,549.69,614.65,1
6060,26060,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6063,7822,1,0.000358,0.003152,0.00549,499.7,549.7,614.7,1
6063,7823,W,0.0004,0.0032,0.0055,499.7,549.7,614.7,1
6063,8540,1,0.0007,0.0032,0.0593,266.0,0.0,0.0,1
6063,9823,1,0.0004,0.0032,0.0135,163.4,0.0,0.0,1
6064,26064,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6068,26068,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6071,7822,1,0.000503,0.004258,0.10029,499.72,549.69,614.65,1
6072,26072,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6073,6075,1,0.000379,0.002731,0.01307,499.72,549.69,614.65,1
6073,6075,2,0.000381,0.002718,0.0141,499.72,549.69,614.65,1
6073,7798,2,0.000433957,0.00349065,0.00937,499.72,549.69,614.65,1
6073,8543,1,7.2e-05,0.000836,0.023,269.1,374.79,516.45,1
6073,8553,1,7.9e-05,0.000497,0.0159,268.82,362.24,653.37,1
6073,8559,1,0.00018,0.001009,0.03076,268.82,362.24,653.37,1
6073,8575,1,0.000136,0.000608,0.02074,268.82,362.24,653.37,1
6074,26074,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6075,7824,R,0.0028,0.0246,0.0978,499.72,549.69,614.65,0
6075,7825,W,0.0028,0.0245,0.0965,499.72,549.69,614.65,0
6075,8545,1,0.0002,0.0014,0.0437,269.1,362.24,374.51,1
6075,8545,2,0.0002,0.0014,0.0437,269.1,362.24,374.51,1
6075,8552,1,0.000135,0.000797,0.02703,268.82,362.24,653.37,1
6075,8558,1,1.3e-05,0.000165,0.00618,268.82,362.24,653.37,1
6076,26076,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6079,6107,1,0.0002,0.0025,0.1449,278.86,389.85,574.45,1
6080,26080,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6081,6082,@1,-0.0,0.0001,0.0,1115.44,1115.44,1115.44,0
6081,6082,@2,-0.0,0.0001,0.0,1115.44,1115.44,1115.44,0
6081,6083,R,0.0016,0.0059,0.3153,538.2,557.72,904.09,1
6081,6083,W,0.0015,0.0059,0.311,538.2,557.72,904.09,1
6081,53520,1,-0.0,0.0002,0.0047,269.1,346.07,633.29,1
6081,53530,1,0.0004,0.0043,0.0987,337.98,390.96,470.72,1
6081,53540,1,0.0006,0.0045,0.131,269.1,346.07,633.29,1
6081,53680,1,0.0003,0.003,0.1534,292.8,336.31,405.46,1
6082,6087,R,0.0009,0.0048,0.5438,567.2,724.48,1306.74,1
6082,6087,W,0.0009,0.0048,0.5438,567.2,724.48,1306.74,1
6082,53740,1,0.0006,0.0076,0.1901,293.92,358.89,510.03,1
6083,6085,R,0.0002,0.0013,0.14719,537.64,557.72,1266.58,1
6083,6085,W,0.0002,0.0013,0.14719,537.64,557.72,1266.58,1
6083,8539,W,0.000183,0.001255,0.0374,269.1,412.16,545.45,1
6083,8561,R,9.2e-05,0.001,0.0293,269.1,412.16,545.45,1
6084,26084,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6086,26086,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6087,7832,1,0.0006,0.0046,0.0784,197.43,248.18,449.24,1
6087,53500,1,-0.0,0.0001,0.0023,283.6,362.24,653.37,1
6087,53580,1,0.0001,0.0006,0.0164,293.92,358.89,510.04,1
6093,7796,1,0.0004,0.0034,0.099,269.1,0.0,0.0,1
6093,7798,1,0.0011,0.009,0.2634,269.1,0.0,0.0,1
6095,6097,@1,-0.0,0.0001,0.0,557.72,557.72,557.72,1
6095,6097,@2,-0.0,0.0001,0.0,557.72,557.72,557.72,1
6095,8577,R,6e-05,0.000697,0.0191,269.1,362.24,653.37,1
6095,8577,W,6e-05,0.000697,0.0191,269.1,362.24,653.37,1
6095,8578,R,7.4e-05,0.0008,0.0236,269.1,362.24,653.37,1
6095,8578,W,7.4e-05,0.0008,0.0236,269.1,362.24,653.37,1
6096,26096,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6097,7822,1,0.000588,0.004858,0.0544,499.72,549.69,614.65,0
6097,7823,1,0.0006,0.0049,0.0587,499.7,0.0,0.0,0
6097,8551,R,0.0001,0.001,0.0297,283.6,362.24,653.37,1
6097,8551,W,0.0001,0.001,0.0297,283.6,362.24,653.37,1
6098,26098,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6105,6125,R,0.000215,0.002076,0.24697,538.2,557.72,1266.58,1
6105,6125,W,0.000201,0.002063,0.25806,538.2,557.72,1266.58,1
6105,7830,R,0.0001,0.0008,0.086,370.33,407.36,455.5,1
6105,7831,W,0.0001,0.0007,0.0868,370.33,407.36,455.5,1
6106,26106,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6108,26108,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6109,7831,W,0.0006,0.0027,0.1827,370.33,407.36,455.5,1
6110,26110,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6112,26112,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6115,7837,1,0.0001,0.0007,0.0033,342.44,0.0,0.0,1
6115,7838,1,0.0002,0.002,0.0032,499.72,549.69,614.65,1
6115,7839,1,0.0002,0.002,0.0045,499.72,549.69,614.65,1
6115,7840,N,0.0007,0.0043,0.0098,537.6,691.6,740.0,1
6115,7841,S,0.0007,0.0042,0.0084,537.6,691.6,740.0,1
6115,8570,1,0.0003,0.0029,0.0379,348.57,426.66,566.09,1
6116,26116,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6119,6127,R,6.7e-05,0.000285,0.03375,537.64,557.72,1266.58,1
6119,6127,W,6.8e-05,0.000283,0.03496,537.64,557.72,1266.58,1
6119,6129,1,0.000102,0.00062,0.08136,538.2,557.72,1266.58,1
6119,6129,2,0.000104,0.00063,0.0813,538.2,557.72,1266.58,1
6120,26120,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6123,7840,N,0.0006,0.005,0.1463,283.6,362.24,653.37,0
6123,7841,S,0.0006,0.005,0.1463,283.6,362.2,653.4,0
6125,7827,3,0.0013,0.0106,0.1279,499.72,549.69,614.65,1
6125,7828,4,0.00127,0.010612,0.12738,499.72,549.69,614.65,1
6125,9820,R,0.000273,0.003183,0.0849,269.1,399.33,693.52,1
6125,9820,W,0.000273,0.003186,0.0849,269.1,399.33,693.52,1
6126,26126,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6127,7840,N,1e-05,0.0004,0.0489,537.64,692.13,1266.58,1
6127,7841,S,1e-05,0.0004,0.0492,537.6,692.1,1266.6,1
6127,9872,1,3.6e-05,0.0004,0.02441,355.55,465.14,629.11,1
6128,26128,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6130,26130,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6139,7838,1,0.0011,0.008,0.0077,370.33,407.36,455.5,1
6140,26140,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6140,65000,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6161,6163,R,0.0001,0.0002,0.0133,537.64,557.72,1266.58,1
6161,6163,W,0.0001,0.0002,0.0133,557.72,557.72,1306.74,1
6162,26162,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6163,6165,R,0.0003,0.0014,0.1641,537.64,557.72,1266.58,1
6163,6165,W,0.0003,0.0016,0.1781,557.72,557.72,1306.74,0
6164,26164,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6165,6169,1,0.0001,0.0004,0.045,538.2,557.72,1266.58,1
6165,6203,1,0.0003,0.0018,0.20157,537.64,557.72,1266.58,1
6165,6203,2,0.0003,0.0018,0.20157,537.64,557.72,1266.58,1
6165,6235,1,0.000158,0.001422,0.15898,538.2,557.72,1266.58,1
6166,26166,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6169,6235,1,0.0002,0.0011,0.1209,557.72,557.72,1450.63,1
6169,8623,1,0.0001,0.0017,0.0491,269.1,346.07,633.29,1
6169,8623,2,0.0002,0.0016,0.0483,269.1,346.07,633.29,1
6169,8624,1,0.0002,0.001,0.0315,269.1,346.07,633.29,1
6170,26170,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6203,6207,R,0.000329,0.003439,0.21372,278.86,389.85,574.45,1
6203,6207,W,0.000329,0.003531,0.21449,278.86,389.85,574.45,1
6204,26204,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6207,8614,1,9.3e-05,0.000872,0.02681,414.39,498.88,800.05,1
6208,26208,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6217,6219,M,0.00018,0.001967,0.11544,197.15,294.2,512.54,1
6217,6219,O,0.000183,0.00198,0.11596,197.15,294.2,512.54,1
6217,6227,R,0.000294,0.003265,0.3951,537.64,557.72,1266.58,1
6217,6227,W,0.00032,0.003277,0.39395,537.64,557.72,1266.58,1
6217,6305,1,0.000272,0.006858,0.42334,197.15,294.2,512.54,1
6217,6305,2,0.000458,0.006715,0.42224,197.15,294.2,512.54,1
6217,7853,M,7e-06,2.6e-05,0.00165,649.7,649.7,0.0,1
6217,7854,O,7e-06,2.6e-05,0.00165,649.7,649.7,0.0,1
6218,26218,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6220,26220,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6224,26224,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6228,26228,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6234,26234,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6236,26236,1,-0.0,0.0001,0.0,0.0,0.0,0.0,1
6301,7845,M,0.00059994,0.00579942,0.11869,218.63,292.8,407.14,1
6301,7846,O,0.00059994,0.00579942,0.11869,218.63,292.8,407.14,1
