from_bus,to_bus,k_bus,ckt,name,status,r12_pu,x12_pu,sbase12_mva,windv1,nomv1,ang1_deg,rata1_mva,ratb1_mva,ratc1_mva,windv2,nomv2
5910,5909,0,2,田中D.T2                                ,1,0.0087,0.28,60.0,1.0375,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5914,5913,0,1,藍城D.T1                                ,1,0.00867,0.2862,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5914,5913,0,2,藍城D.T2                                ,1,0.0085,0.28537,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5916,5915,0,1,投中D.T1                                ,1,0.0085,0.2767,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5916,5915,0,2,投中D.T2                                ,1,0.0085,0.28,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5916,5915,0,3,投中D.T3                                ,1,0.0073,0.2677,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5942,5941,0,1,台西D.T1                                ,1,0.00867,0.276,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5942,5941,0,2,台西D.T2                                ,1,0.00872,0.2722,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5944,5943,0,1,四湖D.T1                                ,1,0.0085,0.272034,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5944,5943,0,2,四湖D.T2                                ,1,0.00833333,0.272039,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5944,5943,0,3,四湖D.T3                                ,1,0.0082,0.2714,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5948,5947,0,1,宜梧D.T1                                ,1,0.0077,0.2724,60.0,1.0,23.9,0.0,60.0,0.0,0.0,1.0,161.0
5956,5955,0,1,下營D.T1                                ,1,0.00833333,0.268204,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5956,5955,0,2,下營D.T2                                ,1,0.00816667,0.268709,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5956,5955,0,3,下營D.T3                                ,1,0.0074,0.2856,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5958,5957,0,1,北門D.T1                                ,1,0.0072,0.2709,60.0,1.1,23.9,0.0,60.0,0.0,0.0,1.0,161.0
5958,5957,0,2,北門D.T2                                ,1,0.0072,0.2709,60.0,1.1,23.9,0.0,60.0,0.0,0.0,1.0,161.0
5958,5957,0,3,北門D.T3                                ,1,0.017667,0.538043,30.0,1.1,23.9,0.0,30.0,30.0,0.0,1.0,161.0
5958,5957,0,4,北門D.T4                                ,1,0.017667,0.538043,30.0,1.1,23.9,0.0,30.0,30.0,0.0,1.0,161.0
5976,5975,0,1,太鐵D.T1                                ,1,0.008,0.26288,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5976,5975,0,2,太鐵D.T2                                ,1,0.008,0.26288,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5978,5977,0,1,義竹D.T1                                ,1,0.00883333,0.27736,60.0,0.9875,23.9,0.0,60.0,0.0,0.0,1.0,161.0
5978,5977,0,2,義竹D.T2                                ,1,0.0085,0.2815,60.0,0.9875,23.9,0.0,60.0,0.0,0.0,1.0,161.0
5978,5977,0,3,義竹D.T3                                ,1,0.0075,0.2634,60.0,0.9875,23.9,0.0,60.0,0.0,0.0,1.0,161.0
5980,5979,0,1,虎菁D.T1                                ,1,0.0088,0.2806,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5980,5979,0,2,虎菁D.T2                                ,1,0.0088,0.2794,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5984,5983,0,2,虎科D.T2                                ,1,0.00817,0.26722,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5984,5983,0,3,虎科D.T3                                ,1,0.00667,0.27892,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5984,5983,0,4,虎科D.T4                                ,1,0.00667,0.28108,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5986,5985,0,1,布袋D.T1                                ,1,0.00733,0.2789,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5988,5987,0,1,台區D.T1                                ,1,0.007,0.2762,60.0,1.0,23.9,0.0,60.0,0.0,0.0,1.0,161.0
5996,5995,0,3,斗六D.T3                                ,1,0.00717,0.28308,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5996,5995,0,4,斗六D.T4                                ,1,0.00717,0.28342,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5998,5997,0,1,榴中D.T1                                ,1,0.008,0.265213,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
5998,5997,0,2,榴中D.T2                                ,1,0.008,0.265213,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6004,6003,0,1,北回D.T1                                ,1,0.0083,0.2682,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6004,6003,0,2,北回D.T2                                ,1,0.0082,0.2687,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6010,6009,0,1,斗工D.T1                                ,1,0.0085,0.2777,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6010,6009,0,2,斗工D.T2                                ,1,0.0085,0.27853,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6010,6009,0,3,斗工D.T3                                ,1,0.0082,0.269,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6012,6011,0,1,北勢D.T1                                ,1,0.00833,0.28305,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6012,6011,0,3,北勢D.T3                                ,1,0.00733,0.27957,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6012,6011,0,4,北勢D.T4                                ,1,0.00733,0.2809,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6018,6017,0,1,柳營D.T1                                ,1,0.0088,0.2811,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6018,6017,0,2,柳營D.T2                                ,1,0.0088,0.2797,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6024,6023,0,1,仁愛D.T1                                ,1,0.00833,0.26687,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6024,6023,0,2,仁愛D.T2                                ,1,0.00833,0.2687,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6024,6023,0,3,仁愛D.T3                                ,1,0.00717001,0.27473,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6024,6023,0,4,仁愛D.T4                                ,1,0.00717,0.27523,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6034,6033,0,2,斗南D.T2                                ,1,0.00878333,0.284198,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6034,6033,0,3,斗南D.T3                                ,1,0.00878333,0.282697,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6040,6039,0,1,糠榔D.T1                                ,1,0.0067,0.2761,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6040,6039,0,2,糠榔D.T2                                ,1,0.0063,0.2746,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6040,6039,0,3,糠榔D.T3                                ,1,0.0097,0.2655,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6042,6041,0,1,貴舍D.T1                                ,1,0.00878,0.28168,60.0,0.9875,161.0,0.0,60.0,60.0,0.0,1.0,23.9
6042,6041,0,2,貴舍D.T2                                ,0,0.01667,0.53173,30.0,1.0,23.9,0.0,30.0,0.0,0.0,1.0,161.0
6042,6041,0,3,貴舍D.T3                                ,0,0.01667,0.53173,30.0,1.0,23.9,0.0,30.0,0.0,0.0,1.0,161.0
6044,6043,0,1,王行D.T1                                ,1,0.0085,0.2822,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6044,6043,0,2,王行D.T2                                ,1,0.008,0.2759,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6056,6055,0,1,小北D.T1                                ,1,0.00883,0.28487,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6056,6055,0,2,小北D.T2                                ,1,0.00867,0.2857,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6056,6055,0,3,小北D.T3                                ,1,0.00867,0.2857,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6060,6059,0,1,鹽行D.T1                                ,1,0.00883,0.28487,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6060,6059,0,2,鹽行D.T2                                ,1,0.00883,0.29137,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6060,6059,0,3,鹽行D.T3                                ,1,0.00883,0.2832,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6064,6063,0,1,新化D.T1                                ,1,0.00733,0.28407,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6064,6063,0,2,新化D.T2                                ,1,0.0075,0.28407,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6068,6067,0,1,府城D.T1                                ,1,0.0085,0.2662,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6068,6067,0,2,府城D.T2                                ,1,0.0074,0.2852,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6072,6071,0,1,和順D.T1                                ,1,0.00817,0.26805,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6072,6071,0,2,和順D.T2                                ,1,0.0085,0.26737,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6072,6071,0,3,和順D.T3                                ,1,0.0074,0.2828,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6074,6073,0,1,三竹D.T1                                ,1,0.00833,0.28822,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6074,6073,0,2,三竹D.T2                                ,1,0.0082,0.2684,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6074,6073,0,3,三竹D.T3                                ,1,0.0075,0.28057,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6074,6073,0,4,三竹D.T4                                ,1,0.00733,0.28223,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6076,6075,0,1,豐華D.T1                                ,1,0.0065,0.27308,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6076,6075,0,2,豐華D.T2                                ,1,0.008,0.2659,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6076,6075,0,3,豐華D.T3                                ,1,0.008,0.26622,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6076,6075,0,4,豐華D.T4                                ,1,0.0073,0.2732,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6080,6079,0,1,忠孝D.T1                                ,1,0.0072,0.2687,60.0,1.0625,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6080,6079,0,2,忠孝D.T2                                ,1,0.0073,0.2687,60.0,1.0625,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6080,6079,0,3,忠孝D.T3                                ,1,0.0073,0.2686,60.0,1.0625,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6084,6083,0,1,南濱D.T1                                ,1,0.0085,0.2862,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6084,6083,0,2,南濱D.T2                                ,1,0.0087,0.2807,60.0,1.0,23.9,0.0,60.0,60.0,60.0,1.0,161.0
6084,6083,0,3,南濱D.T3                                ,1,0.0073,0.2917,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6084,6083,0,4,南濱D.T4                                ,1,0.0073,0.2817,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6086,6085,0,1,鹿耳D.T1                                ,1,0.0072,0.28123,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6086,6085,0,2,鹿耳D.T2                                ,1,0.00715,0.28125,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6094,6093,0,1,東學D.T1                                ,1,0.008,0.2687,60.0,1.0,23.9,0.0,60.0,0.0,0.0,1.0,161.0
6096,6095,0,1,道爺D.T1                                ,1,0.0073,0.2772,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6096,6095,0,2,道爺D.T2                                ,1,0.007,0.2676,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6098,6097,0,3,道爺D.T3                                ,1,0.0072,0.2679,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6098,6097,0,4,道爺D.T4                                ,1,0.0072,0.2679,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6106,6105,0,1,仁德D.T1                                ,1,0.00833,0.27003,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6106,6105,0,2,仁德D.T2                                ,1,0.0085,0.2702,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6106,6105,0,3,仁德D.T3                                ,1,0.00742,0.2824,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6106,6105,0,4,仁德D.T4                                ,1,0.0075,0.2821,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6108,6107,0,1,延平D.T1                                ,1,0.00733,0.29107,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6108,6107,0,2,延平D.T2                                ,1,0.00733,0.29307,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6108,6107,0,3,延平D.T3                                ,1,0.00733,0.29273,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6110,6109,0,1,裕農D.T1                                ,1,0.0073,0.2917,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6110,6109,0,2,裕農D.T2                                ,1,0.0087,0.2817,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6110,6109,0,3,裕農D.T3                                ,1,0.0085,0.2834,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6112,6111,0,1,保定D.T1                                ,1,0.0077,0.2662,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6112,6111,0,2,保定D.T2                                ,1,0.008,0.2667,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6112,6111,0,3,保定D.T3                                ,1,0.00748333,0.286733,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6116,6115,0,2,嘉峰D.T2                                ,1,0.00833,0.29322,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6116,6115,0,3,嘉峰D.T3                                ,1,0.0085,0.29405,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6120,6119,0,1,北嶺D.T1                                ,1,0.00885,0.280077,60.0,1.0375,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6120,6119,0,2,北嶺D.T2                                ,1,0.00881667,0.280678,60.0,1.0375,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6126,6125,0,1,二甲D.T1                                ,1,0.00867,0.28287,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6126,6125,0,2,二甲D.T2                                ,1,0.0072,0.2644,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6126,6125,0,3,二甲D.T3                                ,1,0.00867,0.28287,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6126,6125,0,4,二甲D.T4                                ,1,0.00867,0.28287,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6128,6127,0,1,岡工D.T1                                ,1,0.0087,0.2682,60.0,1.0375,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6128,6127,0,2,岡工D.T2                                ,1,0.0087,0.2645,60.0,1.0375,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6128,6127,0,3,岡工D.T3                                ,1,0.0074,0.2861,60.0,1.0375,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6128,6127,0,4,岡工D.T4                                ,1,0.0074,0.2824,60.0,1.0375,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6130,6129,0,1,竹嶺D.T1                                ,1,0.007,0.27808,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6130,6129,0,2,竹嶺D.T2                                ,1,0.007,0.27758,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6140,6139,0,1,路園D.T1                                ,1,0.0085,0.2879,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6140,6139,0,2,路園D.T2                                ,1,0.0085,0.2879,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6140,6139,0,3,路園D.T3                                ,1,0.0087,0.2809,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6162,6161,0,1,楠梓D.T1                                ,1,0.00883,0.2882,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6162,6161,0,2,楠梓D.T2                                ,1,0.00867,0.28903,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6162,6161,0,3,楠梓D.T3                                ,1,0.00867,0.28937,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6164,6163,0,1,楠旗D.T1                                ,1,0.0083,0.2867,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6164,6163,0,2,楠旗D.T2                                ,1,0.0083,0.2867,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6166,6165,0,1,加昌D.T1                                ,1,0.00867,0.2667,60.0,1.05,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6166,6165,0,2,加昌D.T2                                ,1,0.00867,0.26603,60.0,1.05,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6166,6165,0,3,加昌D.T3                                ,1,0.00867,0.2667,60.0,1.05,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6170,6169,0,1,後勁D.T1                                ,1,0.0087,0.283,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6170,6169,0,2,後勁D.T2                                ,1,0.0085,0.2794,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6170,6169,0,3,後勁D.T3                                ,1,0.0068,0.2732,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6170,6169,0,4,後勁D.T4                                ,1,0.007,0.2724,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6204,6203,0,1,北營D.T1                                ,1,0.00833,0.28388,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6204,6203,0,2,北營D.T2                                ,1,0.00833,0.28555,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6204,6203,0,3,北營D.T3                                ,1,0.0075,0.28407,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6208,6207,0,1,屏山D.T1                                ,1,0.00732,0.28373,60.0,0.975,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6208,6207,0,2,屏山D.T2                                ,1,0.00733,0.28557,60.0,0.975,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6208,6207,0,3,屏山D.T3                                ,1,0.0072,0.2661,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6208,6207,0,4,屏山D.T4                                ,1,0.0073,0.2664,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6218,6217,0,1,美山D.T1                                ,1,0.00875,0.282698,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6218,6217,0,2,美山D.T2                                ,1,0.00873333,0.283182,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6218,6217,0,3,美山D.T3                                ,1,0.008733,0.283182,60.0,1.025,161.0,0.0,60.0,60.0,0.0,1.0,23.9
6220,6219,0,1,鳳山D.T1                                ,1,0.00865,0.2792,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6220,6219,0,2,鳳山D.T2                                ,1,0.0083,0.280544,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6224,6223,0,2,旗山D.T2                                ,1,0.0087,0.2659,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6224,6223,0,3,旗山D.T3                                ,1,0.0086,0.2664,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6228,6227,0,1,九曲D.T1                                ,1,0.00867,0.2837,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6228,6227,0,2,九曲D.T2                                ,1,0.00867,0.28387,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6228,6227,0,3,九曲D.T3                                ,1,0.0072,0.2682,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6228,6227,0,4,九曲D.T4                                ,1,0.0075,0.2844,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6234,6233,0,1,社灣D.T1                                ,1,0.0087,0.2645,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6234,6233,0,2,社灣D.T2                                ,1,0.0087,0.2672,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6236,6235,0,3,仕豐D.T3                                ,1,0.0082,0.2702,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6236,6235,0,4,仕豐D.T4                                ,1,0.0082,0.2689,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6302,6301,0,3,龍子D.T3                                ,1,0.0065,0.27925,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6302,6301,0,4,龍子D.T4                                ,1,0.00667,0.27758,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6306,6305,0,1,同盟D.T1                                ,1,0.00733,0.29123,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6306,6305,0,2,同盟D.T2                                ,1,0.00883,0.2812,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6306,6305,0,3,同盟D.T3                                ,1,0.00867,0.28203,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6310,6309,0,3,內惟D.T3                                ,1,0.00667,0.27975,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6310,6309,0,4,內惟D.T4                                ,1,0.00667,0.27575,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6312,6311,0,1,三民D.T1                                ,1,0.0085,0.283206,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6312,6311,0,2,三民D.T2                                ,1,0.0085,0.288375,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6312,6311,0,3,三民D.T3                                ,1,0.007,0.27823,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6318,6317,0,2,西甲D.T2                                ,1,0.0069,0.2784,60.0,1.025,23.9,0.0,60.0,0.0,0.0,1.0,161.0
6318,6317,0,3,西甲D.T3                                ,1,0.0069,0.2774,60.0,1.025,23.9,0.0,60.0,0.0,0.0,1.0,161.0
6318,6317,0,4,西甲D.T4                                ,1,0.0178,0.5633,30.0,1.025,23.9,0.0,30.0,0.0,0.0,1.0,161.0
6320,6319,0,1,鎮北D.T1                                ,1,0.00733333,0.280904,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6320,6319,0,2,鎮北D.T2                                ,1,0.00733333,0.280237,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6320,6319,0,3,鎮北D.T3                                ,1,0.0075,0.280733,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6320,6319,0,4,鎮北D.T4                                ,1,0.00733333,0.280404,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6322,6321,0,1,中島D.T1                                ,1,0.00866667,0.283201,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6322,6321,0,2,中島D.T2                                ,1,0.0085,0.282372,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6322,6321,0,3,中島D.T3                                ,1,0.00733333,0.280404,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6330,6329,0,1,中加D.T1                                ,1,0.008,0.2715,60.0,1.0125,23.9,0.0,60.0,0.0,0.0,1.0,161.0
6330,6329,0,2,中加D.T2                                ,1,0.0063,0.2758,60.0,1.0125,23.9,0.0,60.0,0.0,0.0,1.0,161.0
6354,6353,0,1,凱旋D.T1                                ,1,0.00867,0.28453,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6354,6353,0,2,凱旋D.T2                                ,1,0.00868,0.28287,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6362,6361,0,1,四維D.T1                                ,1,0.00707,0.27658,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6362,6361,0,2,四維D.T2                                ,1,0.00713,0.27673,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6362,6361,0,3,四維D.T3                                ,1,0.00717,0.27573,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6368,6367,0,1,臨海D.T1                                ,1,0.0085,0.27353,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6368,6367,0,2,臨海D.T2                                ,1,0.00833,0.27353,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6370,6369,0,1,貴陽D.T1                                ,1,0.008,0.2682,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6370,6369,0,2,貴陽D.T2                                ,1,0.008,0.2684,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6372,6371,0,1,經貿D.T1                                ,1,0.007,0.2906,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6408,6407,0,3,過埤D.T3                                ,1,0.00833,0.2687,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6408,6407,0,4,過埤D.T4                                ,1,0.00817,0.26822,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6410,6409,0,1,鳳農D.T1                                ,1,0.0085,0.265364,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6410,6409,0,2,鳳農D.T2                                ,1,0.00816667,0.26404,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6452,6451,0,1,西屏D.T1                                ,1,0.0085,0.2844,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6452,6451,0,2,西屏D.T2                                ,1,0.0087,0.2844,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6452,6451,0,3,西屏D.T3                                ,1,0.00733333,0.280071,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6452,6451,0,4,西屏D.T4                                ,1,0.00733333,0.280904,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6456,6455,0,1,南屏D.T1                                ,1,0.0088,0.2815,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
6456,6455,0,2,南屏D.T2                                ,1,0.0088,0.2817,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
